ep,num,start,end,chara,script
4,244,"00:23:58,065","00:24:02,286",,みんなに心を開いてアタックする
4,245,"00:24:02,286","00:24:05,990",,１人ずつ　あせらず
4,245,"00:24:02,286","00:24:05,990",,ゆっくりと　やってみるよ
4,246,"00:24:05,990","00:24:08,859",,だからさ　先生も勇気出して
4,247,"00:24:08,859","00:24:12,163",,こうして　わたしと
4,247,"00:24:08,859","00:24:12,163",,友達になれたんだからさ！
4,248,"00:24:12,163","00:24:15,599",,そうだね！　先生もがんばるよ！
4,249,"00:24:15,599","00:24:17,718",,うん！
4,249,"00:24:15,599","00:24:17,718",,あっ！
4,250,"00:24:17,718","00:24:21,722",,これは　ノリノリなヒップホップの
4,250,"00:24:17,718","00:24:21,722",,パワーを感じるですわ
4,251,"00:24:21,722","00:24:24,892",,ハッ　ハッ…
4,251,"00:24:21,722","00:24:24,892",,こちょこちょ　してくださいな
4,252,"00:24:24,892","00:24:28,345",,こちょこちょ　こちょこちょ
4,252,"00:24:24,892","00:24:28,345",,アハハハハ…
4,253,"00:24:28,345","00:24:31,045",,ハーピション！
4,254,"00:24:34,134","00:24:39,557",,これで　また　大いなる　ねがいに
4,254,"00:24:34,134","00:24:39,557",,近づきましたわ
4,255,"00:24:39,557","00:24:48,499",,♪♪～
4,256,"00:24:48,499","00:24:50,518",,あっ…
4,257,"00:24:50,518","00:24:53,938",,あ…　あの…
4,258,"00:24:53,938","00:24:56,507",,はい
4,258,"00:24:53,938","00:24:56,507",,ウッ！
4,259,"00:24:56,507","00:25:00,194",,あ…　あの…
4,259,"00:24:56,507","00:25:00,194",,二度もアメをくれて…
4,260,"00:25:00,194","00:25:03,631",,おいしかったの　ありがとう
4,261,"00:25:03,631","00:25:06,166",,よろこんでもらえて　うれしいわ
4,262,"00:25:06,166","00:25:08,936",,ハッ！　あ…　あの！
4,263,"00:25:08,936","00:25:12,873",,わたし　白雪ひめ！
4,263,"00:25:08,936","00:25:12,873",,趣味はオシャレです！
4,264,"00:25:12,873","00:25:16,573",,よかったら
4,264,"00:25:12,873","00:25:16,573",,お友達になってください！
4,265,"00:25:19,463","00:25:23,817",,ひめちゃんね　大森ゆうこです
4,266,"00:25:23,817","00:25:27,187",,趣味は　ごはんを
4,266,"00:25:23,817","00:25:27,187",,おいしく食べることです
4,267,"00:25:27,187","00:25:29,757",,よろしく
4,268,"00:25:29,757","00:25:33,911",,ゆうこちゃん…
4,268,"00:25:29,757","00:25:33,911",,じゃあ　「ゆうこ」って　よぶね！
4,269,"00:25:33,911","00:25:37,611",,（ゆうこ）ねぇ　アメなめる？
4,269,"00:25:33,911","00:25:37,611",,うん！
4,270,"00:25:39,099","00:25:42,136",,あたしも　なめる～！
4,270,"00:25:39,099","00:25:42,136",,ウワァ！
4,271,"00:25:42,136","00:25:45,536",,フフフ…
4,271,"00:25:42,136","00:25:45,536",,もう～！
5,1,"00:00:38,144","00:00:41,213",,ひめちゃん
5,1,"00:00:38,144","00:00:41,213",,学校には　なれてきた？
5,2,"00:00:41,213","00:00:44,233",,（白雪ひめ）あっ　う～んと…
5,3,"00:00:44,233","00:00:48,237",,（愛乃めぐみ）
5,3,"00:00:44,233","00:00:48,237",,ひめ　ゆうゆうと話すの
5,3,"00:00:44,233","00:00:48,237",,まだ緊張しちゃうの？
5,4,"00:00:48,237","00:00:50,756",,ウウ…
5,5,"00:00:50,756","00:00:54,627",,はい　アメいかが？
5,5,"00:00:50,756","00:00:54,627",,うん？
5,6,"00:00:54,627","00:00:58,197",,ウニャッ！　あま～
5,7,"00:00:58,197","00:01:01,901",,おいしいもんね
5,7,"00:00:58,197","00:01:01,901",,ゆうゆうのハニーキャンディー
5,8,"00:01:01,901","00:01:04,637",,ねぇ　どうやって作るの？
5,9,"00:01:04,637","00:01:08,707",,それは…
5,9,"00:01:04,637","00:01:08,707",,（２人）う～ん
5,10,"00:01:08,707","00:01:12,678",,秘密！　ミステリアス！
5,10,"00:01:08,707","00:01:12,678",,（２人）え～!?
5,11,"00:01:12,678","00:01:16,298",,ちなみに　かくし味は
5,11,"00:01:12,678","00:01:16,298",,わたしの愛です！
5,12,"00:01:16,298","00:01:19,335",,（２人）おぉ～
5,13,"00:01:19,335","00:01:22,838",,じゃあ　わたし
5,13,"00:01:19,335","00:01:22,838",,うちの手伝いがあるから
5,14,"00:01:22,838","00:01:25,738",,（２人）バイバーイ
5,15,"00:01:26,792","00:01:30,329",,ひめ　今日うちに来ない？
5,15,"00:01:26,792","00:01:30,329",,うん？
5,16,"00:01:30,329","00:01:33,299",,お母さんが
5,16,"00:01:30,329","00:01:33,299",,パンケーキやいてくれるんだ
5,17,"00:01:33,299","00:01:37,299",,パンケーキ!?　行く　行く～！
5,18,"00:01:41,690","00:01:43,659",,キュアハッピーだよ！
5,19,"00:01:43,659","00:01:46,579",,プリキュア１０周年　すご～い！
5,20,"00:01:46,579","00:01:50,749",,もっと　もっと　も～っと
5,20,"00:01:46,579","00:01:50,749",,ウルトラハッピー！
5,21,"00:01:50,749","00:01:53,749",,♪♪～主題歌
5,21,"00:01:50,749","00:01:53,749",,『ハピネスチャージプリキュア！ＷＯＷ！』
5,22,"00:05:13,619","00:05:17,639",,♪♪「パンケーキ　パンケーキ
5,22,"00:05:13,619","00:05:17,639",,パンケーキ」
5,23,"00:05:17,639","00:05:21,543",,めぐみのお宅に　およばれするの
5,23,"00:05:17,639","00:05:21,543",,はじめてですわね
5,24,"00:05:21,543","00:05:25,981",,ハッ！　ていうか　友達の
5,24,"00:05:21,543","00:05:25,981",,家によばれるの　はじめてだ！
5,25,"00:05:25,981","00:05:30,786",,どうしよう!?　お母さんに会ったら
5,25,"00:05:25,981","00:05:30,786",,緊張しちゃうかも～
5,26,"00:05:30,786","00:05:36,025",,だいじょうぶだよ　あっ！
5,26,"00:05:30,786","00:05:36,025",,何？
5,27,"00:05:36,025","00:05:38,877",,お金？
5,27,"00:05:36,025","00:05:38,877",,ううん　ゴミ
5,28,"00:05:38,877","00:05:43,499",,ゴミ!?
5,28,"00:05:38,877","00:05:43,499",,あっ　そこにも！
5,29,"00:05:43,499","00:05:48,604",,なんでゴミ拾うの？
5,29,"00:05:43,499","00:05:48,604",,ゴミが落ちてたら拾うでしょ
5,30,"00:05:48,604","00:05:50,356",,はぁ…
5,31,"00:05:50,356","00:05:52,708",,（めぐみ・ひめ）うん？
5,32,"00:05:52,708","00:05:55,778",,ポイすてしちゃダメだよ！
5,32,"00:05:52,708","00:05:55,778",,あっ？　フン
5,33,"00:05:55,778","00:05:59,031",,あっ…
5,33,"00:05:55,778","00:05:59,031",,♪♪～（口笛）
5,34,"00:05:59,031","00:06:02,184",,わたしは
5,34,"00:05:59,031","00:06:02,184",,ちゃんとゴミ拾ったのに～！
5,35,"00:06:02,184","00:06:05,137",,ポイすて…　ゆるさん！
5,36,"00:06:05,137","00:06:09,224",,♪♪～
5,37,"00:06:09,224","00:06:13,124",,≪ポリ　ポリ　ポリス
5,37,"00:06:09,224","00:06:13,124",,かわルンルン！≫
5,38,"00:06:18,967","00:06:22,121",,そこのきみ　止まりなさい！
5,38,"00:06:18,967","00:06:22,121",,えっ？
5,39,"00:06:22,121","00:06:25,023",,ポイすて現行犯で逮捕します！
5,40,"00:06:25,023","00:06:29,723",,ゴミ箱まで連行するので
5,40,"00:06:25,023","00:06:29,723",,覚悟するように！
5,40,"00:06:25,023","00:06:29,723",,え～っ!?
5,41,"00:06:31,346","00:06:36,485",,すみませんでした
5,41,"00:06:31,346","00:06:36,485",,よ～し　以後　気をつけたまえ
5,42,"00:06:36,485","00:06:40,155",,みんなでキレイにしようね
5,43,"00:06:40,155","00:06:43,092",,うん！
5,44,"00:06:43,092","00:06:46,278",,こういう時こそ
5,44,"00:06:43,092","00:06:46,278",,プリカードを使わないと
5,45,"00:06:46,278","00:06:48,130",,なるほどね～
5,46,"00:06:48,130","00:06:51,350",,いいことした分
5,46,"00:06:48,130","00:06:51,350",,おやつが　きっとおいしいよ！
5,47,"00:06:51,350","00:06:55,537",,そうだ！　パンケーキ！
5,47,"00:06:51,350","00:06:55,537",,ク～ン
5,48,"00:06:55,537","00:06:59,575",,あっ！　ケガしてる！
5,48,"00:06:55,537","00:06:59,575",,ク～ン…
5,49,"00:06:59,575","00:07:01,375",,めぐみ！
5,50,"00:07:03,679","00:07:07,979",,≪ナ　ナ　ナ　ナ　ナース
5,50,"00:07:03,679","00:07:07,979",,かわルンルン！≫
5,51,"00:07:13,472","00:07:18,677",,♪♪「いたいの　いたいの
5,51,"00:07:13,472","00:07:18,677",,バイバ～イのバ～イ」
5,52,"00:07:18,677","00:07:21,747",,ワン！
5,52,"00:07:18,677","00:07:21,747",,だいじょうぶみたい
5,53,"00:07:21,747","00:07:24,733",,ジョン！　アハハ…
5,54,"00:07:24,733","00:07:28,470",,ケガしてたから
5,54,"00:07:24,733","00:07:28,470",,手当てしておきました
5,55,"00:07:28,470","00:07:31,270",,お姉ちゃんたち　ありがとう！
5,56,"00:07:35,777","00:07:40,382",,すごいね　プリカード
5,56,"00:07:35,777","00:07:40,382",,いいこと　いっぱいできちゃうね
5,57,"00:07:40,382","00:07:45,404",,じゃあ　今度こそ　パンケーキ食べに…
5,57,"00:07:40,382","00:07:45,404",,≪ママ～！≫
5,58,"00:07:45,404","00:07:48,604",,ママ…
5,58,"00:07:45,404","00:07:48,604",,迷子かな？
5,59,"00:07:50,792","00:07:56,698",,みっちゃんのママ～！
5,59,"00:07:50,792","00:07:56,698",,みっちゃんのママ～！
5,60,"00:07:56,698","00:08:00,052",,あっ…　みっちゃん！
5,60,"00:07:56,698","00:08:00,052",,ママ～！
5,61,"00:08:00,052","00:08:03,922",,（女性）
5,61,"00:08:00,052","00:08:03,922",,本当に　ありがとうございました
5,61,"00:08:00,052","00:08:03,922",,どういたしまして
5,62,"00:08:03,922","00:08:06,058",,バイバ～イ
5,63,"00:08:06,058","00:08:09,428",,わたし　走り回って
5,63,"00:08:06,058","00:08:09,428",,おなかペコペコ…
5,64,"00:08:09,428","00:08:13,628",,あっ！
5,64,"00:08:09,428","00:08:13,628",,うん!?　今度は何～!?
5,65,"00:08:14,883","00:08:18,670",,あの…　ここで何してるんですか？
5,65,"00:08:14,883","00:08:18,670",,あっ…
5,66,"00:08:18,670","00:08:22,558",,あやしい！
5,66,"00:08:18,670","00:08:22,558",,あっ…　べつに　あやしく…
5,67,"00:08:22,558","00:08:27,579",,なんで　あの人のこと見てるの？
5,67,"00:08:22,558","00:08:27,579",,それは…
5,68,"00:08:27,579","00:08:30,132",,かのじょは　ボクの恋人でして…
5,69,"00:08:30,132","00:08:34,119",,今日こそは　プロポーズしようと
5,69,"00:08:30,132","00:08:34,119",,思ったのですが
5,70,"00:08:34,119","00:08:37,119",,あと１歩　勇気が出なくて…
5,71,"00:08:38,440","00:08:41,827",,♪♪「花をあげます　あの人に」
5,72,"00:08:41,827","00:08:45,781",,♪♪「この胸いっぱいの愛を～」
5,73,"00:08:45,781","00:08:48,717",,あっ　お花屋さん！
5,74,"00:08:48,717","00:08:53,805",,知ってた？　女子って
5,74,"00:08:48,717","00:08:53,805",,お花もらうと　うれしいんだよ
5,75,"00:08:53,805","00:08:55,857",,そうか！
5,76,"00:08:55,857","00:08:59,494",,ゆきこさん！
5,76,"00:08:55,857","00:08:59,494",,ボクと結婚してください！
5,77,"00:08:59,494","00:09:04,399",,あっ…　よろこんで！
5,78,"00:09:04,399","00:09:06,399",,やったね！
5,79,"00:09:09,037","00:09:11,573",,♪♪「プロポーズ～」
5,80,"00:09:11,573","00:09:16,478",,♪♪「愛の笑顔は
5,80,"00:09:11,573","00:09:16,478",,ラブリースマイル～」
5,81,"00:09:16,478","00:09:22,150",,人助けって　めんどくさくない？
5,81,"00:09:16,478","00:09:22,150",,えっ？　めんどくさくないよ
5,82,"00:09:22,150","00:09:25,921",,どうして？
5,82,"00:09:22,150","00:09:25,921",,みんなの笑顔が見られるから
5,83,"00:09:25,921","00:09:30,342",,みんな幸せ　幸せハピネス！
5,83,"00:09:25,921","00:09:30,342",,最高だね
5,84,"00:09:30,342","00:09:35,430",,ふ～ん…　わたしは
5,84,"00:09:30,342","00:09:35,430",,おなか　すきすぎて　不幸な感じ
5,85,"00:09:35,430","00:09:37,282",,そいつは　まずい！
5,86,"00:09:37,282","00:09:40,886",,幸せ注入～！
5,86,"00:09:37,282","00:09:40,886",,おぉ～！
5,87,"00:09:40,886","00:09:47,626",,どう？
5,87,"00:09:40,886","00:09:47,626",,う～ん…
5,87,"00:09:40,886","00:09:47,626",,幸せ３４％ぐらいアップしたかも
5,88,"00:09:47,626","00:09:51,196",,≪いいねぇ　なかよしだねぇ≫
5,88,"00:09:47,626","00:09:51,196",,うん？
5,89,"00:09:51,196","00:09:55,267",,あっ　ゆうゆう！　お弁当の配達？
5,89,"00:09:51,196","00:09:55,267",,（ゆうこ）うん
5,90,"00:09:55,267","00:09:58,470",,ニャ～！　お弁当～！
5,91,"00:09:58,470","00:10:01,690",,これは　お客さんのだから
5,91,"00:09:58,470","00:10:01,690",,あげられないけど…
5,92,"00:10:01,690","00:10:04,290",,あるよ　作りたて
5,93,"00:10:06,395","00:10:09,381",,はぁ～　いやされる～
5,94,"00:10:09,381","00:10:12,250",,めぐみちゃんといると
5,94,"00:10:09,381","00:10:12,250",,大いそがしでしょ
5,95,"00:10:12,250","00:10:18,423",,そうなのよ　人助けしまくりでさ～
5,95,"00:10:12,250","00:10:18,423",,超つかれたよ～
5,96,"00:10:18,423","00:10:20,942",,いいじゃん　人助け
5,97,"00:10:20,942","00:10:24,396",,でも　人によろこんでもらえると
5,97,"00:10:20,942","00:10:24,396",,うれしいよね
5,98,"00:10:24,396","00:10:29,801",,そうだけど…　やっぱり　つかれた
5,98,"00:10:24,396","00:10:29,801",,フフフ…
5,99,"00:10:29,801","00:10:34,389",,じゃあ　走って帰ろう！
5,99,"00:10:29,801","00:10:34,389",,パンケーキが待ってるぞ～！
5,100,"00:10:34,389","00:10:36,775",,ちょっと引っぱらないで～！
5,101,"00:10:36,775","00:10:41,863",,ウフフ…
5,101,"00:10:36,775","00:10:41,863",,なかよきことは美しきかな
5,102,"00:10:41,863","00:10:46,868",,ただいま～！
5,102,"00:10:41,863","00:10:46,868",,お母さん　友達つれてきたよ！
5,103,"00:10:46,868","00:10:52,240",,あら　いらっしゃい
5,103,"00:10:46,868","00:10:52,240",,は…　はじめまして　白雪ひめです
5,104,"00:10:52,240","00:10:55,644",,あなたがウワサのひめちゃん？
5,104,"00:10:52,240","00:10:55,644",,うん？
5,105,"00:10:55,644","00:11:01,216",,（かおり）
5,105,"00:10:55,644","00:11:01,216",,目　大っきい！　まつげ長～い！
5,105,"00:10:55,644","00:11:01,216",,髪の毛クルックル！
5,106,"00:11:01,216","00:11:06,638",,ほんとのお姫さまみた～い！
5,106,"00:11:01,216","00:11:06,638",,い…　いえ…　そんな…
5,107,"00:11:06,638","00:11:11,043",,めし上がれ～
5,107,"00:11:06,638","00:11:11,043",,ほわぁ～！　いっただき…
5,108,"00:11:11,043","00:11:13,161",,（かおり）待って！
5,108,"00:11:11,043","00:11:13,161",,うん？
5,109,"00:11:13,161","00:11:16,648",,何か　わすれてない？
5,109,"00:11:13,161","00:11:16,648",,あっ！　もしかして！
5,110,"00:11:16,648","00:11:19,184",,もしかしなくっても　これ！
5,111,"00:11:19,184","00:11:21,803",,お母さんの
5,111,"00:11:19,184","00:11:21,803",,手作りジャムなんだけど
5,112,"00:11:21,803","00:11:25,003",,パンケーキに
5,112,"00:11:21,803","00:11:25,003",,ものすごく合うんだよ
5,113,"00:11:28,560","00:11:31,296",,おいしい～！
5,113,"00:11:28,560","00:11:31,296",,ウフフ…
5,114,"00:11:31,296","00:11:34,216",,やっぱりお母さんのジャムは
5,114,"00:11:31,296","00:11:34,216",,最高だね
5,115,"00:11:34,216","00:11:37,769",,（かおり）その笑顔が見たくって
5,115,"00:11:34,216","00:11:37,769",,がんばっちゃうのよねぇ
5,116,"00:11:37,769","00:11:40,969",,（２人）フフフ…
5,117,"00:11:50,015","00:11:54,603",,いいなぁ　めぐみ
5,117,"00:11:50,015","00:11:54,603",,お母さんと　なかよしで
5,118,"00:11:54,603","00:11:58,003",,ひめのお母さんとお父さんって…
5,119,"00:12:00,058","00:12:05,614",,わたしのお父さんとお母さんは
5,119,"00:12:00,058","00:12:05,614",,鏡の中に　とじこめられてる
5,120,"00:12:05,614","00:12:08,414",,国中の人といっしょに
5,121,"00:12:14,656","00:12:16,391",,あの…　あのさ…
5,122,"00:12:16,391","00:12:19,961",,あ～あ　わたしも
5,122,"00:12:16,391","00:12:19,961",,食べたくなっちゃったなぁ
5,123,"00:12:19,961","00:12:22,461",,お母さんの手料理
5,124,"00:12:23,849","00:12:26,601",,ぜったい　ぜったい助けに行こう！
5,125,"00:12:26,601","00:12:33,558",,でもって　全部のカードを集めて
5,125,"00:12:26,601","00:12:33,558",,ひめのねがいを　かなえよう！
5,126,"00:12:33,558","00:12:35,393",,うん！
5,127,"00:12:35,393","00:12:37,429",,あっ　めぐみは？
5,128,"00:12:37,429","00:12:40,832",,カードが全部集まったら
5,128,"00:12:37,429","00:12:40,832",,何をおねがいするの？
5,129,"00:12:40,832","00:12:45,287",,あたしは　お母さんを
5,129,"00:12:40,832","00:12:45,287",,元気にしてって　おねがいする
5,130,"00:12:45,287","00:12:46,988",,えっ？
5,131,"00:12:46,988","00:12:49,925",,うちのお母さん
5,131,"00:12:46,988","00:12:49,925",,元気そうに見えるけど
5,132,"00:12:49,925","00:12:54,596",,体　弱いんだよね
5,132,"00:12:49,925","00:12:54,596",,いつも　いっぱい薬飲んでるし
5,133,"00:12:54,596","00:12:58,033",,だから　あたし
5,133,"00:12:54,596","00:12:58,033",,ねがいが　かなうとしたら
5,134,"00:12:58,033","00:13:00,669",,お母さんを元気にしたいんだ
5,135,"00:13:00,669","00:13:05,223",,じゃあ　カードを集めて
5,135,"00:13:00,669","00:13:05,223",,おたがい　ねがいをかなえよう！
